"stateroute","bio.point.bio1","bio.point.bio2","bio.point.bio3","bio.point.bio4","bio.point.bio5","bio.point.bio6","bio.point.bio7","bio.point.bio8","bio.point.bio9","bio.point.bio10","bio.point.bio11","bio.point.bio12","bio.point.bio13","bio.point.bio14","bio.point.bio15","bio.point.bio16","bio.point.bio17","bio.point.bio18","bio.point.bio19","bio.mean.bio1","bio.mean.bio2","bio.mean.bio3","bio.mean.bio4","bio.mean.bio5","bio.mean.bio6","bio.mean.bio7","bio.mean.bio8","bio.mean.bio9","bio.mean.bio10","bio.mean.bio11","bio.mean.bio12","bio.mean.bio13","bio.mean.bio14","bio.mean.bio15","bio.mean.bio16","bio.mean.bio17","bio.mean.bio18","bio.mean.bio19","bio.var.bio1","bio.var.bio2","bio.var.bio3","bio.var.bio4","bio.var.bio5","bio.var.bio6","bio.var.bio7","bio.var.bio8","bio.var.bio9","bio.var.bio10","bio.var.bio11","bio.var.bio12","bio.var.bio13","bio.var.bio14","bio.var.bio15","bio.var.bio16","bio.var.bio17","bio.var.bio18","bio.var.bio19"
"83147",191,131,38,7168,357,19,338,229,280,280,94,1014,121,52,23,306,193,193,228,189.236363636364,129.901818181818,37.9563636363636,7161.12,354.847272727273,18.1490909090909,336.698181818182,224.174545454545,277.410909090909,277.727272727273,92.3781818181818,1023.17090909091,122.061818181818,51.3236363636364,22.7236363636364,309.589090909091,195.327272727273,195.461818181818,230.16,1.2322495023225,1.53412076974121,0.0564830789648308,10934.1862773723,3.94009289980093,2.83535500995355,9.7443397478434,109.633656270737,6.17725282017253,3.09688122096881,2.59368281353683,662.054625082946,12.8611280690113,5.41677504976775,3.81385534173855,30.9655739880557,75.899800928998,80.2202521566025,61.8137226277372
"83149",191,130,38,7145,357,20,337,229,279,279,95,939,123,50,26,292,179,179,195,191.48905109489,129.361313868613,37.963503649635,7165.51824817518,356.748175182482,20.5766423357664,336.171532846715,229.412408759124,270.576642335766,280.244525547445,95.3284671532847,938.35401459854,120.788321167883,49.4379562043796,25.2554744525547,290.211678832117,180.894160583942,180.967153284672,199.270072992701,4.42661960910136,4.5393037619315,0.526135664821796,19074.6828159675,1.28800032084704,9.90802384962969,10.2525199860966,4.22856340739552,1675.12414106575,2.95464025026069,9.54739178096842,1535.99509371407,4.3579583433598,4.63533060613353,1.68540948102992,48.4971524825539,12.9448009411513,12.2882944306302,214.827892302345
"83159",186,129,38,7244,352,14,338,225,271,276,88,1057,125,50,22,322,201,202,244,184.689285714286,128.546428571429,37.6857142857143,7261.19642857143,349.914285714286,12.5535714285714,337.360714285714,210.532142857143,272.214285714286,274.457142857143,86.2535714285714,1066.18928571429,125.264285714286,50.425,22.0107142857143,324.660714285714,203.5,204.446428571429,245.646428571429,9.86368407578085,2.11970046082949,0.216282642089094,21604.8895929339,6.24352278545827,34.11181515617,29.2923579109063,403.511507936508,11.9754224270353,2.48561187916027,24.0895929339478,466.878020993344,6.02309267793139,3.79363799283154,3.46583461341526,19.2930747567844,52.9247311827957,60.4845750128008,83.5842165898618
"83179",178,151,39,8093,363,-18,381,224,83,280,70,652,93,23,43,223,83,191,84,175.451612903226,149.293906810036,38.5161290322581,8226.8064516129,362.297491039427,-21.0179211469534,383.31541218638,226.695340501792,77.0143369175627,278.84229390681,65.9462365591398,644.673835125448,93.573476702509,22.6523297491039,43.5268817204301,223.05017921147,81.8888888888889,188.512544802867,82.6523297491039,4.60826177767463,10.2514375596297,0.336969134369923,16966.674634486,8.56945411412805,31.1831309146231,52.4828911064697,77.2269925994688,49.1796498285243,2.44266522266058,14.8208401021119,475.88244243315,8.02965369639772,1.58012944483123,2.6242747737294,43.5658183130915,28.7034372501998,11.3514607668704,35.5441582218096
"83184",173,177,49,6584,343,-12,355,243,101,254,85,329,59,6,73,173,24,159,29,166.881481481481,170.462962962963,48.8222222222222,6454.97037037037,332.566666666667,-13.262962962963,345.82962962963,235.762962962963,96.1666666666667,245.922222222222,80.9074074074074,333.151851851852,60.8,6.14814814814815,75.1962962962963,178.188888888889,24.337037037037,164.407407407407,28.6962962962963,115.777722704117,21.9521547569875,0.533333333333333,44114.9061820185,182.670260223048,51.8153517830098,83.294286107669,160.389701225389,83.685873605948,162.428872366791,66.1661159300564,567.311427784662,17.4245353159851,0.453806966818119,11.2587222910643,156.778314745973,4.61089081646703,135.089907751618,6.31634310890816
"83189",153,159,47,6487,317,-18,335,223,114,234,68,349,63,8,71,182,27,166,33,160.116788321168,165.660583941606,47.4014598540146,6688.16788321168,328.905109489051,-17.1605839416058,346.065693430657,232.784671532847,107.496350364964,244.036496350365,72.3394160583942,336.51094890511,62.4379562043796,7.79197080291971,69.6350364963504,172.558394160584,27.456204379562,155.288321167883,33.4598540145985,104.543087083233,87.4558033207668,0.710034491056389,108861.832517847,287.060559878078,8.02540039036389,249.724606293949,202.513903371568,298.280206411593,212.29170343039,46.584008448972,862.448597631079,24.1591401299431,0.648873024785434,29.1703430389562,423.353720488757,11.553019972728,502.542940028341,6.79874869655892
"83204",228,131,43,6106,371,67,304,272,159,298,142,515,104,16,56,205,65,149,73,227.926923076923,130.846153846154,42.6153846153846,6074.23076923077,371.319230769231,67.9423076923077,303.376923076923,271.826923076923,159.892307692308,298.219230769231,142.730769230769,526.25,106.992307692308,16.2615384615385,56.6423076923077,212.1,65.5961538461538,151,72.9538461538462,5.72822987822988,5.27353727353727,0.422928422928423,14914.0700920701,13.0444163944164,10.6800564300564,17.1932877932878,8.71510246510246,4.59067419067419,12.666038016038,4.08167508167508,377.802123552124,30.2856548856549,1.36762696762697,11.3348826848827,110.113513513514,34.5428422928423,122.362934362934,38.7237303237303
"83209",223,140,43,6489,377,56,321,269,152,301,134,530,87,23,45,199,75,146,77,221.800766283525,138.95785440613,43.0114942528736,6451.01149425287,374.505747126437,55.4827586206897,319.022988505747,268.318007662835,151.268199233716,299.080459770115,132.988505747126,529.704980842912,88.0689655172414,21.4022988505747,46.7394636015326,201.590038314176,72.823754789272,146.04214559387,75.4291187739464,4.04476864132037,4.43283230179782,0.026790450928382,3865.7575596817,2.85092838196286,17.3737400530504,13.1225464190981,3.06386678455644,7.9201002063071,3.45888594164456,7.69602122015915,538.670321249632,8.10291777188329,5.1183023872679,3.27032124963159,72.7582080754495,18.8149720011789,58.8712938402594,12.6997642204539
"83210",180,173,45,7802,361,-20,381,266,98,278,77,288,54,7,60,129,27,112,28,179.065693430657,172.682481751825,44.7956204379562,7725.51459854015,359.916058394161,-21.3467153284672,381.262773722628,263.57299270073,97.0547445255474,275.784671532847,77.1678832116788,300.543795620438,56.0875912408759,7.73722627737226,59.1824817518248,132.529197080292,29.1350364963504,113.64598540146,30.5547445255474,5.57076014010321,27.3676773348306,1.02767305687014,4806.65363225582,25.0149060185557,4.8720221384455,21.4178765273656,45.6594877142322,13.8687869308307,9.4076762653405,6.59442260902115,206.168404588113,4.37325205208417,0.348279457768509,6.42811689527018,33.2317451405043,4.3956177642309,48.8229325419106,6.05743161947542
"83214",213,121,41,5962,350,57,293,259,145,284,131,865,123,40,34,294,143,224,153,212.176029962547,119.842696629213,40.4531835205993,6009.20224719101,349.318352059925,56.8464419475655,292.47191011236,256.191011235955,143.610486891386,283.887640449438,129.333333333333,889.370786516854,128.003745318352,40.8052434456929,34.4644194756554,296.134831460674,147.737827715356,236.426966292135,157.250936329588,4.25085184872293,44.8097490918307,1.33144659401312,15090.2446565853,22.7742108079187,28.2658049618428,94.9268395708372,44.9896933344597,10.3213933710681,0.543718847681,12.4711779448622,1058.27177494298,52.7105122356453,21.3679423277294,4.33237588352905,270.808819802315,66.4873982709583,316.553856551491,51.5420573906677
"83237",199,123,38,6824,356,38,318,236,283,283,107,1030,125,56,23,308,213,213,232,198.660516605166,123.354243542435,38.2988929889299,6811.10332103321,355.033210332103,38.0110701107011,317.022140221402,233.523985239852,256.656826568266,282.553505535055,107.033210332103,1036.07749077491,125.667896678967,56.8745387453875,22.90036900369,310.011070110701,214.627306273063,215.30258302583,232.39852398524,3.39543528768621,1.69626896268963,0.210332103321033,1069.32261855952,6.37296706300396,19.3813584802515,12.2217302173022,69.2281262812628,3552.38920322537,5.13694136941369,9.010004100041,1391.99026923603,4.74115074484078,22.8804974716414,2.89744430777641,32.6258029246959,178.945770124368,200.226622932896,110.573923739237
"83238",190,124,38,6998,347,24,323,229,109,277,97,833,115,44,31,279,159,185,159,192.269372693727,125.675276752768,38.0147601476015,7037.35055350553,350.619926199262,23.830258302583,326.789667896679,231.036900369004,109.79704797048,278.749077490775,97.9520295202952,823.785977859779,113.549815498155,42.3616236162362,31.7675276752768,275.767527675277,156.036900369004,182.881918819188,157.690036900369,17.4345770124368,9.00527538608719,0.303485034850349,7519.90999043324,12.2438977723111,47.4155254885882,27.0111521115211,15.7319666529999,71.4068060680607,12.9738417384174,23.6828754954216,442.116987836545,2.01880552138855,3.36504031706984,1.56427497608309,15.9939046057127,80.0504851715184,14.7860051933853,88.3776411097444
"83249",191,130,38,7145,357,20,337,229,279,279,95,939,123,50,26,292,179,179,195,191.48905109489,129.361313868613,37.963503649635,7165.51824817518,356.748175182482,20.5766423357664,336.171532846715,229.412408759124,270.576642335766,280.244525547445,95.3284671532847,938.35401459854,120.788321167883,49.4379562043796,25.2554744525547,290.211678832117,180.894160583942,180.967153284672,199.270072992701,4.42661960910136,4.5393037619315,0.526135664821796,19074.6828159675,1.28800032084704,9.90802384962969,10.2525199860966,4.22856340739552,1675.12414106575,2.95464025026069,9.54739178096842,1535.99509371407,4.3579583433598,4.63533060613353,1.68540948102992,48.4971524825539,12.9448009411513,12.2882944306302,214.827892302345
"83273",170,126,35,7993,343,-12,355,212,63,270,63,1085,147,55,27,351,204,232,204,171.157142857143,126.464285714286,35.0071428571429,8001.60357142857,344.639285714286,-11.125,355.764285714286,209.892857142857,67.5035714285714,270.989285714286,63.8392857142857,1084.75357142857,145.721428571429,54.15,27.1428571428571,350.296428571429,206.378571428571,230.946428571429,206.4,2.02539682539683,1.73348694316436,0.0644649257552483,881.021492575525,2.89809267793139,3.0344982078853,2.25248335893497,157.50102406554,751.799270353303,1.62354070660522,2.12820020481311,772.222209421403,7.79308755760369,2.9594982078853,3.45622119815668,17.3204173067076,120.221761392729,68.0078725038402,121.093906810036
"83301",230,111,42,5175,351,90,261,269,171,289,157,623,117,17,50,235,87,186,99,230.698473282443,111.706106870229,42.324427480916,5169.43129770992,351.828244274809,91.1603053435115,260.667938931298,270.232824427481,175.996183206107,289.81679389313,157.797709923664,623.198473282443,119.041984732824,17.4618320610687,51.763358778626,244.824427480916,85.4198473282443,182.049618320611,97.7022900763359,2.8014535989003,36.8596560498377,0.779401011962212,20723.4569477348,34.8784329209441,25.9818665730748,105.870155888977,3.18313298821327,106.003816793893,3.03910385774034,10.6907227048054,1667.96045743032,184.139992980609,7.26865256938961,4.06639174051651,510.635722851043,52.0452750723875,138.729329355678,44.937849141587
"83302",224,107,40,5535,345,81,264,267,161,289,147,677,121,20,48,270,100,199,110,223.573076923077,106.569230769231,39.7346153846154,5533.15384615385,345.280769230769,80.7269230769231,264.553846153846,266.357692307692,162.865384615385,288.307692307692,146.646153846154,686.342307692308,125.115384615385,20.9923076923077,48.7230769230769,273.492307692308,101.530769230769,197.192307692308,111.815384615385,1.0486931986932,92.6013662013662,3.78644193644194,12847.482031482,66.4266557766558,16.0448321948322,140.371606771607,0.500905850905851,73.4914612414612,5.92812592812593,2.0982476982477,1096.21055836056,73.013662013662,6.07716067716068,2.71838431838432,278.830056430056,52.2036828036828,62.2871992871993,48.44455004455
"83303",221,134,44,5942,364,62,302,264,154,291,138,582,108,20,51,217,84,168,89,221.367424242424,132.193181818182,43.780303030303,5910.60606060606,362.708333333333,63.1704545454545,299.537878787879,264.606060606061,154.064393939394,290.306818181818,138.537878787879,589.901515151515,108.943181818182,19.780303030303,50.5075757575758,222.041666666667,83.5454545454545,169.871212121212,90.3787878787879,6.5831172946192,7.76101797442102,0.172082037101048,12308.1179859431,1.07430291508238,38.065891807812,34.3635787533126,3.12939278718746,24.7981190229289,2.4188126512271,19.1772669662403,607.054902638553,16.8522727272727,1.449648577025,0.866862541767485,97.9108048162231,17.260283442793,76.75901601567,26.9586357875331
"83304",228,135,42,6443,379,63,316,275,158,305,140,486,105,13,63,219,53,136,54,226.580524344569,135.516853932584,42.3820224719101,6433.24719101124,377.49063670412,61.7003745318352,315.790262172285,273.895131086142,156.835205992509,303.408239700375,138.554307116105,478.779026217228,90.1760299625468,15.6704119850187,54.2209737827715,193.056179775281,58.5917602996255,131.988764044944,61.8239700374532,14.1767621300442,2.91230886204275,0.236968826560784,5274.20934358368,6.13806989383571,15.3159021148377,8.48967925431556,18.124299512827,15.2960491115429,7.39286418292923,15.7742952887838,705.014896792543,39.5365661344372,7.71051223564529,21.0524907775056,163.579538734477,53.9868491453352,62.838219143364,43.7696488412041
"83305",211,96,36,5928,331,68,263,278,171,281,129,1204,181,56,31,395,193,340,244,208.644578313253,100.379518072289,36.789156626506,5984.07831325301,332.668674698795,63.5963855421687,269.072289156626,262.855421686747,169.680722891566,280.126506024096,126.289156626506,1200.18072289157,173.457831325301,58.5301204819277,29.7530120481928,388.192771084337,198.740963855422,339.222891566265,242.524096385542,5.33351588170865,29.2429718875502,1.14921504198613,3371.55140562249,4.69561883899233,29.2967141292443,51.6432274552756,415.118364366557,4.71562614092735,3.00814165753925,10.7401241328952,3823.36108068638,75.9103322380431,17.1718145308507,3.50832420591457,628.980795910916,99.0415845198978,851.337897042716,242.202446148229
"83306",212,90,35,5908,329,74,255,260,173,283,132,1095,169,52,32,362,181,296,217,211.35593220339,95.9604519774011,35.9435028248588,5946.06779661017,332.005649717514,69.0790960451977,262.926553672316,253.570621468927,172.700564971751,282.542372881356,129.802259887006,1096.57062146893,163.853107344633,51.8926553672316,31.8531073446328,357.870056497175,183.457627118644,298.429378531073,215.090395480226,4.0714560862866,47.0950179763739,2.62178993323061,2246.92719568567,10.0283769902414,18.1755264509502,54.1593477144325,200.212313816127,4.08596558808423,1.68143297380586,4.90954031843862,1692.91685927067,54.0010272213662,23.0963662044171,4.3760272213662,86.636427837699,122.340523882897,133.019131997946,129.730418592707
"83307",219,95,36,5683,334,77,257,265,184,286,140,866,156,32,44,336,136,239,149,218.327102803738,99.6588785046729,37.3271028037383,5706.47196261682,337.373831775701,74.2336448598131,263.140186915888,263.785046728972,164.051401869159,285.294392523364,139.056074766355,866.401869158879,152.495327102804,32.0093457943925,43.7943925233645,329.238317757009,134.714953271028,243.607476635514,147.920560747664,4.7375718485367,108.329099205827,4.44649203633013,10343.4804308718,54.1225044973893,48.1141678732833,173.501382124523,4.11320257996578,216.358847790795,2.0772454038875,11.3489535342899,2562.18516080909,44.8333113948488,4.08441928831556,3.45048484050722,118.285661006538,49.5474748804353,534.389802992409,135.895068228687
"83308",214,132,42,6292,362,49,313,263,143,289,127,683,100,25,39,232,108,184,116,214.045112781955,131.312030075188,41.6503759398496,6268.96240601504,360.898496240602,49.2142857142857,311.684210526316,261.571428571429,143.210526315789,288.327067669173,127.067669172932,689.781954887218,102.360902255639,26.1353383458647,38.9022556390977,234.654135338346,108.507518796992,188.296992481203,115.447368421053,5.36399489289261,14.7286849198468,0.228245141154774,16877.2891473968,12.0387147113066,25.8897574123989,52.2395233366435,10.4345013477089,8.70268123138034,5.95677401049794,10.6444602071216,1770.42020144701,52.8428429564477,5.95897290395801,3.15267413817563,200.27237906086,74.2961696694567,167.688821109377,87.304766633565
"83309",215,137,42,6487,367,48,319,263,145,293,126,569,80,23,43,205,78,157,83,215.405204460967,137.765799256506,42.4275092936803,6498.97026022305,367.702602230483,46.7732342007435,320.92936802974,260.561338289963,143.914498141264,292.996282527881,125.568773234201,573.501858736059,83.5315985130111,23.4423791821561,43.635687732342,208.866171003717,79.7955390334572,158.684014869888,83.0780669144981,8.52549520057704,5.39643788492482,0.253121012040171,835.006574932031,14.6798812628308,22.3924152471842,4.96887310658603,38.8143205903568,12.0934084225712,13.1604338900294,9.93275259390778,623.974809965045,11.7947067635799,3.09834655717694,6.07573655884148,76.4223214781113,32.1184874882095,74.8139599400766,35.094629085058
